epoch,accuracy,loss,val_accuracy,val_loss
92,0.7988335490226746,0.5435174703598022,0.706882119178772,0.8575243353843689
93,0.801259458065033,0.5376689434051514,0.6971301436424255,0.8822481036186218
94,0.8029210567474365,0.5330075621604919,0.7093898057937622,0.8546693921089172
95,0.8051807880401611,0.5291621088981628,0.7004736661911011,0.861603856086731
96,0.8049814105033875,0.5300748348236084,0.6859849691390991,0.926753044128418
97,0.8062773942947388,0.5264316201210022,0.6879353523254395,0.929741382598877
98,0.8056294322013855,0.5221588611602783,0.7063248753547668,0.8729004859924316
99,0.8093513250350952,0.5172309875488281,0.7241571545600891,0.8204458951950073
100,0.8113452196121216,0.5156198143959045,0.7266647815704346,0.8045858144760132
101,0.8111458420753479,0.5114697217941284,0.69239342212677,0.8952182531356812
102,0.8125249147415161,0.5057851076126099,0.7425466775894165,0.7613682746887207
103,0.8149840235710144,0.5026834607124329,0.7238785028457642,0.81108158826828
104,0.8149341940879822,0.5032265782356262,0.7383672595024109,0.7637478113174438
105,0.8154659271240234,0.4987179636955261,0.7425466775894165,0.7572845220565796
106,0.8187890648841858,0.493103951215744,0.7035385966300964,0.8785027861595154
107,0.8208494186401367,0.4931524395942688,0.7135692238807678,0.8224836587905884
108,0.8211484551429749,0.4852587878704071,0.6954583525657654,0.9079441428184509
109,0.8218629360198975,0.48327213525772095,0.7191418409347534,0.8539717197418213
110,0.8223946690559387,0.48249927163124084,0.7029813528060913,0.8418165445327759
111,0.8249368667602539,0.4759165346622467,0.7252716422080994,0.794574499130249
112,0.826399028301239,0.4770931899547577,0.7372527122497559,0.7504512071609497
113,0.8251362442970276,0.47130706906318665,0.7255502939224243,0.8428594470024109
114,0.8282267451286316,0.46974977850914,0.7199777364730835,0.8477533459663391
115,0.8274624347686768,0.468634694814682,0.7380886077880859,0.7679039835929871
116,0.8288249373435974,0.46372753381729126,0.7107829451560974,0.8869532942771912
117,0.8326465487480164,0.4578378200531006,0.7492337822914124,0.76310795545578
118,0.8306859135627747,0.45962265133857727,0.7272220849990845,0.7816733121871948
119,0.833793044090271,0.45916005969047546,0.7202563285827637,0.8678721785545349
120,0.8321813344955444,0.45416709780693054,0.7358595728874207,0.8065513372421265
121,0.8355875611305237,0.45033133029937744,0.7210922241210938,0.8438781499862671
122,0.8365678787231445,0.4486992359161377,0.7311228513717651,0.7797241806983948
123,0.8396583795547485,0.4399529993534088,0.7093898057937622,0.8774963617324829
124,0.8395420908927917,0.4386458098888397,0.7227640151977539,0.8531097173690796
125,0.8390269875526428,0.440647691488266,0.7589858174324036,0.697176456451416
126,0.8411039710044861,0.43339258432388306,0.723599910736084,0.814717173576355
127,0.8395254611968994,0.4370318651199341,0.7375313639640808,0.7834064960479736
