epoch,accuracy,loss,val_accuracy,val_loss
0,0.4941180348396301,1.3283514976501465,0.5427695512771606,1.1934421062469482
1,0.5886780619621277,1.0929183959960938,0.5748119354248047,1.135485053062439
2,0.617605984210968,1.0140796899795532,0.5792700052261353,1.1260360479354858
3,0.6403197050094604,0.9625850319862366,0.6177208423614502,1.0055688619613647
4,0.6556892395019531,0.9204991459846497,0.5881861448287964,1.0976122617721558
5,0.6725541949272156,0.8833163380622864,0.6263583302497864,1.0057638883590698
6,0.6844842433929443,0.8469120264053345,0.6397325396537781,0.962577760219574
7,0.7003522515296936,0.8106889724731445,0.6188353300094604,1.0008591413497925
8,0.7136780619621277,0.7740767002105713,0.65338534116745,0.9126939177513123
9,0.7289312481880188,0.733281135559082,0.6779047250747681,0.8833546042442322
10,0.7389339208602905,0.7069538831710815,0.6873781085014343,0.8679751753807068
11,0.7522763609886169,0.6745844483375549,0.6829200387001038,0.8672505021095276
12,0.761647641658783,0.6411104798316956,0.6870994567871094,0.8654499053955078
13,0.7746743559837341,0.6142920255661011,0.6798551082611084,0.9239137172698975
14,0.7837299108505249,0.5863996148109436,0.7046530842781067,0.8303572535514832
15,0.7939485311508179,0.5618460774421692,0.7096684575080872,0.8637035489082336
16,0.8043333888053894,0.5348344445228577,0.6865422129631042,0.9205116033554077
17,0.8119766116142273,0.5138341188430786,0.7132906317710876,0.8532097339630127
18,0.8193539977073669,0.4940294325351715,0.7144051194190979,0.8679469227790833
19,0.8281769156455994,0.47256365418434143,0.7392030954360962,0.7655078768730164
20,0.8360195159912109,0.45352116227149963,0.7431039214134216,0.7638702392578125
21,0.8416024446487427,0.43487730622291565,0.7436611652374268,0.759228527545929
22,0.8487305641174316,0.4183511734008789,0.7425466775894165,0.7803361415863037
23,0.8556094765663147,0.3971308767795563,0.7255502939224243,0.8880102634429932
24,0.855792224407196,0.39324113726615906,0.761493444442749,0.7413111925125122
25,0.8637345433235168,0.37803560495376587,0.7227640151977539,0.8883073329925537
26,0.8723248839378357,0.357722669839859,0.7587071657180786,0.765351414680481
27,0.8750498294830322,0.3477012813091278,0.7425466775894165,0.8390506505966187
28,0.8782234191894531,0.3404078185558319,0.7539704442024231,0.7799142599105835
29,0.8818955421447754,0.32847434282302856,0.769852340221405,0.7295639514923096
30,0.8856340646743774,0.3185877501964569,0.7952075600624084,0.6605920791625977
31,0.887893795967102,0.3133346140384674,0.8005015254020691,0.6755545139312744
